timestamp,sensor_temp_main,sensor_temp_backup,setpoint,heater_power_pct,electrical_current,electrical_voltage,aluminum_level_pct,ambient_temp,energy_consumption_kwh,lid_open_pct,production_draw_rate
2026-05-09 15:10:00,676.792,673.928,699.263,73.646,82.583,442.212,93.662,26.627,1.02573,1.987,0.0
2026-05-09 15:11:00,676.764,673.931,699.26,72.599,80.95,444.124,93.698,27.425,1.03611,2.196,0.0
2026-05-09 15:12:00,676.764,673.925,699.257,73.171,79.63,441.217,93.754,27.604,1.02938,1.164,0.0
2026-05-09 15:13:00,676.765,673.929,699.254,73.141,81.592,442.847,93.772,27.402,1.04714,1.891,0.0
2026-05-09 15:14:00,676.762,673.92,699.251,75.334,83.042,442.343,93.842,27.279,1.0564,1.876,0.0
2026-05-09 15:15:00,676.749,673.935,699.248,74.796,79.962,440.468,93.832,26.882,1.03229,2.024,0.0
2026-05-09 15:16:00,676.758,673.931,699.245,74.121,81.653,444.317,93.866,27.44,1.04681,2.999,0.0
2026-05-09 15:17:00,676.669,673.926,699.242,76.689,84.723,447.724,93.878,27.287,1.07782,27.557,0.0
2026-05-09 15:18:00,676.564,673.91,699.24,79.031,83.998,442.944,93.893,27.731,1.0926,26.779,0.0
2026-05-09 15:19:00,676.498,673.884,699.237,79.83,87.964,441.692,93.973,27.22,1.13831,25.487,0.0
2026-05-09 15:20:00,676.381,673.869,699.234,78.228,85.496,445.181,93.952,26.514,1.08459,26.873,0.0
2026-05-09 15:21:00,676.28,673.849,699.231,77.88,86.473,443.129,93.931,27.029,1.11416,25.916,0.0
2026-05-09 15:22:00,676.242,673.811,699.228,80.276,88.63,445.497,93.947,27.268,1.14113,26.906,0.0
2026-05-09 15:23:00,676.168,673.783,699.226,79.12,87.336,444.079,93.974,26.976,1.1164,26.767,0.0
2026-05-09 15:24:00,676.118,673.752,699.223,78.538,85.411,441.778,94.0,27.445,1.10185,25.653,0.0
2026-05-09 15:25:00,676.088,673.711,699.22,80.303,86.515,443.274,94.0,27.701,1.12435,26.585,0.0
2026-05-09 15:26:00,676.062,673.682,699.217,75.171,81.195,444.748,94.0,26.418,1.03065,0.881,0.0
2026-05-09 15:27:00,676.059,673.66,699.215,75.293,84.635,442.097,94.0,27.389,1.09568,1.572,0.0
2026-05-09 15:28:00,676.048,673.644,699.212,73.684,82.157,442.969,94.0,27.138,1.05227,3.946,0.0
2026-05-09 15:29:00,676.09,673.625,699.209,76.136,82.985,444.685,93.966,26.702,1.05521,1.091,0.0
2026-05-09 15:30:00,676.113,673.604,699.207,75.472,83.406,443.159,93.949,27.186,1.07653,2.802,0.0
2026-05-09 15:31:00,676.164,673.585,699.204,77.21,86.221,445.864,93.966,27.482,1.119,0.241,0.0
2026-05-09 15:32:00,676.159,673.561,699.201,76.247,82.544,442.874,93.945,27.712,1.03307,2.668,0.0
2026-05-09 15:33:00,676.175,673.544,699.199,74.101,83.201,444.729,94.0,26.846,1.07083,0.755,0.0
2026-05-09 15:34:00,676.192,673.531,699.196,75.168,83.712,445.123,94.0,27.167,1.07109,2.105,0.0
2026-05-09 15:35:00,676.215,673.508,699.194,75.4,83.536,442.975,94.0,27.266,1.06794,2.038,0.0
2026-05-09 15:36:00,676.217,673.491,699.191,73.373,77.68,446.396,93.997,26.731,1.01466,1.369,0.0
2026-05-09 15:37:00,676.24,673.483,699.188,73.317,80.974,444.616,94.0,26.903,1.03682,1.761,0.0
2026-05-09 15:38:00,676.258,673.484,699.186,75.212,82.926,442.909,93.977,27.235,1.03188,2.456,0.0
2026-05-09 15:39:00,676.251,673.47,699.183,73.712,80.325,446.38,93.993,27.367,1.03074,1.416,0.0
2026-05-09 15:40:00,676.25,673.468,699.181,73.692,81.744,440.804,93.976,27.559,1.04532,1.771,0.0
2026-05-09 15:41:00,676.264,673.474,699.178,74.432,83.118,446.091,93.979,27.08,1.06676,0.453,0.0
2026-05-09 15:42:00,676.276,673.47,699.176,77.591,83.747,441.962,94.0,26.605,1.09018,1.916,0.0
2026-05-09 15:43:00,676.259,673.467,699.173,74.734,82.277,445.774,94.0,26.873,1.07041,0.583,0.0
2026-05-09 15:44:00,676.269,673.459,699.171,75.003,81.644,441.674,93.984,26.958,1.04393,3.25,0.0
2026-05-09 15:45:00,676.267,673.454,699.169,76.097,83.327,441.056,94.0,27.412,1.05446,1.097,0.0
2026-05-09 15:46:00,676.239,673.447,699.166,74.235,84.018,444.475,94.0,26.598,1.1039,2.662,0.0
2026-05-09 15:47:00,676.278,673.443,699.164,76.096,82.986,440.46,93.996,26.496,1.03913,2.562,0.0
2026-05-09 15:48:00,676.257,673.438,699.161,74.921,82.591,443.18,93.979,26.462,1.04811,3.026,0.0
2026-05-09 15:49:00,676.267,673.441,699.159,75.551,81.577,443.298,93.965,26.962,1.04777,2.358,0.0
2026-05-09 15:50:00,676.206,673.441,699.157,71.99,81.063,442.364,93.956,26.612,1.02319,2.99,0.0
2026-05-09 15:51:00,676.217,673.434,699.154,74.648,81.86,445.332,93.933,26.722,1.04413,1.57,0.0
2026-05-09 15:52:00,676.229,673.428,699.152,75.578,80.319,444.631,93.978,26.634,1.03309,1.892,0.0
2026-05-09 15:53:00,676.172,673.423,699.15,73.001,81.313,443.183,94.0,26.415,1.05064,1.842,0.0
2026-05-09 15:54:00,676.189,673.414,699.147,76.96,84.623,442.912,94.0,27.042,1.09171,2.125,0.0
2026-05-09 15:55:00,676.183,673.406,699.145,76.151,83.122,445.086,93.988,26.01,1.07885,3.441,0.0
2026-05-09 15:56:00,676.195,673.412,699.143,76.397,85.495,441.286,94.0,26.908,1.08914,2.481,0.0
2026-05-09 15:57:00,676.209,673.412,699.141,76.249,86.831,444.865,94.0,26.633,1.13547,2.57,0.0
2026-05-09 15:58:00,676.205,673.4,699.138,74.795,82.368,444.739,94.0,26.298,1.05199,3.142,0.0
2026-05-09 15:59:00,676.185,673.395,699.136,74.439,82.965,448.739,94.0,26.24,1.05028,0.515,0.0
2026-05-09 16:00:00,676.143,673.398,699.134,76.036,86.905,445.532,93.913,26.388,1.10895,2.812,4.307
2026-05-09 16:01:00,676.076,673.396,699.132,73.848,80.654,439.386,93.799,26.057,1.04101,0.521,4.307
2026-05-09 16:02:00,676.04,673.39,699.13,75.547,84.657,442.576,93.674,26.631,1.08447,3.128,4.307
2026-05-09 16:03:00,675.969,673.375,699.128,73.773,80.184,443.341,93.659,26.165,1.0265,1.522,4.307
2026-05-09 16:04:00,675.938,673.357,699.125,75.506,82.872,443.543,93.549,26.107,1.06011,1.036,4.307
2026-05-09 16:05:00,675.897,673.34,699.123,73.962,81.474,447.818,93.449,26.785,1.0304,2.544,4.307
2026-05-09 16:06:00,675.877,673.319,699.121,75.17,84.327,442.554,93.372,26.342,1.07606,2.346,4.307
2026-05-09 16:07:00,675.877,673.303,699.119,73.939,84.261,443.399,93.272,26.248,1.06815,1.763,4.307
2026-05-09 16:08:00,675.839,673.277,699.117,74.948,80.856,444.309,93.157,25.771,1.01114,2.813,4.307
2026-05-09 16:09:00,675.81,673.256,699.115,74.65,83.384,443.449,93.02,26.58,1.06951,1.228,4.307
2026-05-09 16:10:00,675.815,673.233,699.113,77.704,85.474,444.033,92.998,26.701,1.09541,2.816,4.307
2026-05-09 16:11:00,675.752,673.209,699.111,74.295,81.63,443.247,92.995,26.409,1.04058,1.258,4.307
2026-05-09 16:12:00,675.724,673.195,699.109,75.007,81.683,444.11,92.861,26.204,1.05806,1.903,4.307
2026-05-09 16:13:00,675.697,673.17,699.107,75.534,79.958,443.105,92.824,26.393,1.04685,2.45,4.307
2026-05-09 16:14:00,675.657,673.151,699.105,75.972,83.287,442.584,92.76,26.139,1.06786,2.014,4.307
2026-05-09 16:15:00,675.6,673.126,699.103,73.198,82.425,445.506,92.689,25.967,1.05262,2.767,4.307
2026-05-09 16:16:00,675.57,673.098,699.101,76.134,87.078,442.942,92.541,25.681,1.11677,3.56,4.307
2026-05-09 16:17:00,675.578,673.077,699.099,76.524,82.338,444.741,92.453,26.025,1.06224,1.276,4.307
2026-05-09 16:18:00,675.577,673.064,699.097,76.88,84.013,443.576,92.401,25.865,1.07634,3.592,4.307
2026-05-09 16:19:00,675.488,673.044,699.096,74.623,80.163,442.994,92.365,25.929,1.01188,2.664,4.307
2026-05-09 16:20:00,675.422,673.014,699.094,73.141,79.331,441.69,92.348,25.893,1.0028,2.034,4.307
2026-05-09 16:21:00,675.373,672.982,699.092,74.251,82.216,442.157,92.235,26.107,1.05175,0.864,4.307
2026-05-09 16:22:00,675.387,672.946,699.09,76.318,82.584,439.559,92.164,26.068,1.05231,2.607,4.307
2026-05-09 16:23:00,675.352,672.918,699.088,74.448,80.861,444.848,92.085,26.515,1.05265,2.276,4.307
2026-05-09 16:24:00,675.24,672.894,699.086,75.144,81.644,445.721,91.923,26.16,1.03127,1.356,4.307
2026-05-09 16:25:00,675.196,672.852,699.085,77.255,85.669,442.813,91.842,25.745,1.10623,1.377,4.307
2026-05-09 16:26:00,675.13,672.816,699.083,75.376,85.894,441.668,91.762,25.311,1.09497,2.069,4.307
2026-05-09 16:27:00,675.091,672.779,699.081,75.91,84.803,447.399,91.686,26.074,1.10118,2.82,4.307
2026-05-09 16:28:00,675.04,672.746,699.079,78.326,85.225,442.846,91.616,26.155,1.10603,2.593,4.307
2026-05-09 16:29:00,674.983,672.717,699.078,74.016,82.393,440.64,91.508,25.509,1.03961,1.12,4.307
2026-05-09 16:30:00,674.941,672.677,699.076,77.404,85.487,442.89,91.478,26.235,1.10358,4.562,4.307
2026-05-09 16:31:00,674.89,672.627,699.074,76.787,84.367,438.886,91.332,25.656,1.06976,1.292,4.307
2026-05-09 16:32:00,674.838,672.594,699.073,76.477,83.612,442.856,91.308,25.621,1.05515,1.369,4.307
2026-05-09 16:33:00,674.796,672.564,699.071,76.228,82.02,437.279,91.277,25.659,1.03725,2.771,4.307
2026-05-09 16:34:00,674.759,672.523,699.07,78.425,85.582,443.29,91.259,25.202,1.09932,2.472,4.307
2026-05-09 16:35:00,674.722,672.485,699.068,78.498,84.564,441.738,91.194,25.61,1.08559,1.747,4.307
2026-05-09 16:36:00,674.632,672.447,699.066,74.726,82.588,443.992,91.125,24.836,1.05402,0.771,4.307
2026-05-09 16:37:00,674.627,672.415,699.065,78.525,85.021,439.399,91.048,25.871,1.09066,4.008,4.307
2026-05-09 16:38:00,674.605,672.365,699.063,78.685,90.384,444.368,90.954,25.64,1.16621,1.579,4.307
2026-05-09 16:39:00,674.563,672.319,699.062,77.523,85.776,445.367,90.854,25.794,1.08446,1.183,4.307
2026-05-09 16:40:00,674.546,672.283,699.06,77.977,84.414,441.675,90.774,25.84,1.06644,3.523,4.307
2026-05-09 16:41:00,674.506,672.248,699.059,77.333,81.585,440.617,90.699,25.489,1.04411,1.779,4.307
2026-05-09 16:42:00,674.47,672.217,699.057,76.581,83.086,444.295,90.686,25.981,1.06976,3.571,4.307
2026-05-09 16:43:00,674.471,672.19,699.056,78.059,85.188,442.974,90.614,25.906,1.09883,1.167,4.307
2026-05-09 16:44:00,674.438,672.146,699.054,76.705,84.579,443.475,90.58,25.488,1.07698,0.403,4.307
2026-05-09 16:45:00,674.391,672.108,699.053,76.815,85.066,444.049,90.525,25.162,1.09197,1.566,4.307
2026-05-09 16:46:00,674.353,672.069,699.052,76.137,83.166,443.007,90.424,25.496,1.07194,0.789,4.307
2026-05-09 16:47:00,674.35,672.026,699.05,78.344,87.542,443.466,90.348,25.659,1.13982,1.874,4.307
2026-05-09 16:48:00,674.297,671.985,699.049,76.872,89.539,438.769,90.281,25.581,1.13897,1.322,4.307
2026-05-09 16:49:00,674.281,671.949,699.048,76.708,80.86,442.773,90.17,25.685,1.03792,1.326,4.307
2026-05-09 16:50:00,674.281,671.904,699.046,78.506,86.5,443.258,90.093,25.74,1.10596,2.101,4.307
2026-05-09 16:51:00,674.262,671.869,699.045,77.58,85.41,443.697,89.907,25.494,1.10461,1.378,4.307
2026-05-09 16:52:00,674.272,671.85,699.044,78.385,82.717,441.248,89.82,25.008,1.06088,1.184,4.307
2026-05-09 16:53:00,674.234,671.825,699.042,78.304,87.663,443.31,89.752,25.372,1.119,1.98,4.307
2026-05-09 16:54:00,674.246,671.802,699.041,78.624,86.901,443.793,89.704,24.955,1.11011,2.904,4.307
2026-05-09 16:55:00,674.211,671.777,699.04,75.994,83.533,442.469,89.693,25.503,1.06043,1.465,4.307
2026-05-09 16:56:00,674.185,671.754,699.039,78.863,85.303,442.652,89.613,25.685,1.11585,1.247,4.307
2026-05-09 16:57:00,674.171,671.727,699.038,78.61,88.214,439.816,89.56,25.35,1.11489,3.175,4.307
2026-05-09 16:58:00,674.122,671.704,699.036,77.412,83.29,444.491,89.444,25.137,1.10073,3.768,4.307
2026-05-09 16:59:00,674.102,671.675,699.035,76.774,87.15,441.524,89.367,25.214,1.10913,0.57,4.307
2026-05-09 17:00:00,674.089,671.65,699.034,78.592,81.905,441.603,89.28,25.685,1.04019,2.103,4.307
2026-05-09 17:01:00,674.01,671.616,699.033,77.001,82.221,440.659,89.138,24.921,1.0466,2.616,4.307
2026-05-09 17:02:00,673.978,671.588,699.032,77.967,84.118,441.393,89.071,24.663,1.07032,2.337,4.307
2026-05-09 17:03:00,673.936,671.554,699.031,78.4,84.466,441.139,89.004,25.539,1.08606,2.687,4.307
2026-05-09 17:04:00,673.92,671.535,699.03,77.702,84.578,442.815,88.944,25.811,1.07908,0.58,4.307
2026-05-09 17:05:00,673.892,671.512,699.029,78.605,84.674,440.925,88.924,25.349,1.08651,1.552,4.307
2026-05-09 17:06:00,673.841,671.471,699.028,77.75,84.685,441.714,88.835,25.257,1.08468,2.197,4.307
2026-05-09 17:07:00,673.785,671.434,699.027,79.227,87.451,441.243,88.769,24.735,1.1188,2.916,4.307
2026-05-09 17:08:00,673.719,671.394,699.026,77.258,83.2,441.551,88.706,25.363,1.06096,1.655,4.307
2026-05-09 17:09:00,673.687,671.365,699.025,79.329,87.149,441.428,88.596,24.768,1.11797,2.588,4.307
2026-05-09 17:10:00,673.607,671.325,699.024,77.818,85.403,441.322,88.548,24.905,1.08137,1.632,4.307
2026-05-09 17:11:00,673.568,671.292,699.023,79.574,86.037,442.282,88.485,25.343,1.11285,1.514,4.307
2026-05-09 17:12:00,673.504,671.251,699.022,77.066,84.547,439.102,88.473,25.178,1.09718,2.226,4.307
2026-05-09 17:13:00,673.484,671.21,699.021,80.658,87.659,442.076,88.425,25.165,1.14056,1.41,4.307
2026-05-09 17:14:00,673.456,671.169,699.02,79.779,85.878,438.771,88.406,25.771,1.08258,1.832,4.307
2026-05-09 17:15:00,673.447,671.13,699.019,80.998,87.131,441.475,88.399,24.937,1.11213,0.773,4.307
2026-05-09 17:16:00,673.399,671.1,699.018,79.048,87.304,440.717,88.263,25.22,1.10985,1.934,4.307
2026-05-09 17:17:00,673.379,671.058,699.018,79.494,88.728,440.943,88.217,25.246,1.13613,2.422,4.307
2026-05-09 17:18:00,673.388,671.028,699.017,80.261,87.079,438.938,88.216,24.183,1.10039,2.63,0.0
2026-05-09 17:19:00,673.4,670.996,699.016,80.672,88.521,440.168,88.228,24.546,1.12252,1.034,0.0
2026-05-09 17:20:00,673.422,670.961,699.015,79.167,84.95,440.002,88.296,24.482,1.07269,1.145,0.0
2026-05-09 17:21:00,673.418,670.942,699.014,78.63,87.279,443.379,88.313,25.153,1.11239,2.134,0.0
2026-05-09 17:22:00,673.458,670.916,699.014,78.682,86.316,442.628,88.315,24.752,1.11849,1.004,0.0
2026-05-09 17:23:00,673.501,670.901,699.013,79.54,85.006,442.985,88.352,24.741,1.07384,2.699,0.0
2026-05-09 17:24:00,673.533,670.873,699.012,80.375,89.283,439.765,88.478,24.647,1.13521,1.778,0.0
2026-05-09 17:25:00,673.575,670.858,699.012,79.028,87.796,441.622,88.517,24.723,1.11871,2.787,0.0
2026-05-09 17:26:00,673.597,670.851,699.011,79.852,86.366,440.902,88.585,24.73,1.08604,0.533,0.0
2026-05-09 17:27:00,673.614,670.847,699.01,78.264,84.983,441.272,88.507,24.217,1.10089,3.2,0.0
2026-05-09 17:28:00,673.665,670.838,699.01,76.843,82.881,439.953,88.536,24.567,1.04803,0.743,0.0
2026-05-09 17:29:00,673.728,670.83,699.009,80.189,87.735,439.281,88.61,24.703,1.11021,2.393,0.0
2026-05-09 17:30:00,673.72,670.837,699.009,77.39,86.543,442.817,88.697,25.12,1.10833,2.472,0.0
2026-05-09 17:31:00,673.801,670.837,699.008,80.543,86.814,441.0,88.709,24.66,1.10583,1.358,0.0
2026-05-09 17:32:00,673.793,670.843,699.007,76.577,84.882,440.482,88.713,25.05,1.09967,2.509,0.0
2026-05-09 17:33:00,673.819,670.848,699.007,83.318,88.269,440.151,88.765,25.155,1.11764,24.025,0.0
2026-05-09 17:34:00,673.782,670.846,699.006,82.558,88.264,439.349,88.852,24.489,1.12915,22.397,0.0
2026-05-09 17:35:00,673.711,670.847,699.006,81.441,89.484,441.049,88.843,24.168,1.14499,24.109,0.0
2026-05-09 17:36:00,673.658,670.838,699.005,81.353,88.889,443.222,88.893,24.316,1.13383,24.642,0.0
2026-05-09 17:37:00,673.617,670.833,699.005,84.091,91.794,441.66,88.883,24.603,1.15937,23.743,0.0
2026-05-09 17:38:00,673.57,670.827,699.005,81.488,89.283,440.756,88.812,24.703,1.11596,22.36,0.0
2026-05-09 17:39:00,673.527,670.82,699.004,83.208,91.035,439.714,88.813,24.324,1.16033,21.985,0.0
2026-05-09 17:40:00,673.463,670.813,699.004,82.073,88.829,438.59,88.921,24.671,1.10094,23.953,0.0
2026-05-09 17:41:00,673.403,670.788,699.003,83.61,90.257,440.822,88.868,24.685,1.17004,25.619,0.0
2026-05-09 17:42:00,673.355,670.769,699.003,85.025,91.311,443.239,88.847,24.634,1.17922,24.845,0.0
2026-05-09 17:43:00,673.288,670.746,699.003,84.612,93.475,440.284,88.855,23.635,1.19577,24.547,0.0
2026-05-09 17:44:00,673.21,670.721,699.002,82.381,88.239,440.83,88.853,23.594,1.1027,24.48,0.0
2026-05-09 17:45:00,673.152,670.681,699.002,86.159,90.708,441.618,88.852,23.917,1.15518,24.751,0.0
2026-05-09 17:46:00,673.096,670.66,699.002,83.58,91.615,438.74,88.851,24.313,1.17411,22.943,0.0
2026-05-09 17:47:00,673.029,670.622,699.002,83.152,90.223,441.847,88.84,24.0,1.16791,23.232,0.0
2026-05-09 17:48:00,672.961,670.586,699.001,84.533,87.132,438.638,88.878,24.52,1.09689,24.5,0.0
2026-05-09 17:49:00,672.846,670.553,699.001,81.63,90.824,440.568,88.964,24.4,1.18769,22.907,0.0
2026-05-09 17:50:00,672.823,670.519,699.001,85.364,92.381,437.376,89.007,24.105,1.15312,24.425,0.0
2026-05-09 17:51:00,672.735,670.481,699.001,86.542,94.211,442.766,89.034,23.841,1.21237,24.731,0.0
2026-05-09 17:52:00,672.673,670.432,699.001,84.483,89.887,440.616,89.088,24.137,1.12704,23.987,0.0
2026-05-09 17:53:00,672.572,670.386,699.0,83.325,89.432,439.585,89.161,24.096,1.14074,23.565,0.0
2026-05-09 17:54:00,672.573,670.345,699.0,85.296,89.722,440.654,89.148,23.953,1.12721,22.881,0.0
2026-05-09 17:55:00,672.473,670.296,699.0,83.808,89.737,438.697,89.153,23.931,1.13207,23.34,0.0
2026-05-09 17:56:00,672.463,670.251,699.0,84.45,90.897,440.098,89.232,23.93,1.15281,23.681,0.0
2026-05-09 17:57:00,672.39,670.196,699.0,85.423,92.191,436.717,89.338,24.394,1.17186,23.458,0.0
2026-05-09 17:58:00,672.352,670.152,699.0,84.812,90.742,442.985,89.331,23.986,1.16871,24.657,0.0
2026-05-09 17:59:00,672.331,670.112,699.0,85.66,92.437,437.482,89.312,24.606,1.17443,23.441,0.0
2026-05-09 18:00:00,672.26,670.074,699.0,84.115,93.227,436.973,89.272,23.707,1.16962,23.51,0.0
2026-05-09 18:01:00,672.228,670.034,699.0,84.817,90.807,441.058,89.261,24.025,1.14672,23.346,0.0
2026-05-09 18:02:00,672.192,669.997,699.0,86.658,92.598,438.348,89.304,24.388,1.18126,24.306,0.0
2026-05-09 18:03:00,672.134,669.945,699.0,85.225,90.345,442.245,89.311,23.837,1.16212,23.048,0.0
2026-05-09 18:04:00,672.089,669.893,699.0,85.351,90.987,437.934,89.341,23.506,1.13248,23.114,0.0
2026-05-09 18:05:00,672.047,669.848,699.0,84.814,93.283,438.2,89.372,24.135,1.18937,22.963,0.0
2026-05-09 18:06:00,672.028,669.808,699.0,86.292,91.032,440.722,89.384,23.958,1.16073,23.287,0.0
2026-05-09 18:07:00,672.012,669.755,699.0,87.312,95.028,436.961,89.408,23.407,1.19544,23.113,0.0
2026-05-09 18:08:00,671.99,669.712,699.001,85.922,92.148,440.755,89.365,23.056,1.19255,24.043,0.0
2026-05-09 18:09:00,671.938,669.679,699.001,87.368,91.676,441.29,89.319,23.548,1.17022,25.421,0.0
2026-05-09 18:10:00,671.929,669.633,699.001,85.149,90.089,439.622,89.26,23.392,1.12035,23.428,0.0
2026-05-09 18:11:00,671.901,669.6,699.001,84.773,93.135,439.385,89.24,23.774,1.16202,24.211,0.0
2026-05-09 18:12:00,671.86,669.569,699.001,84.548,89.348,436.068,89.244,24.328,1.11713,24.631,0.0
2026-05-09 18:13:00,671.836,669.539,699.002,86.963,91.146,438.299,89.28,23.914,1.16191,24.444,0.0
2026-05-09 18:14:00,671.803,669.508,699.002,87.714,95.439,440.611,89.301,23.562,1.20345,22.601,0.0
2026-05-09 18:15:00,671.803,669.469,699.002,82.696,86.984,440.429,89.372,23.865,1.08922,1.747,0.0
2026-05-09 18:16:00,671.842,669.44,699.002,82.338,90.752,442.666,89.445,23.353,1.17216,0.768,0.0
2026-05-09 18:17:00,671.887,669.415,699.003,81.602,89.188,439.629,89.418,23.752,1.13448,2.557,0.0
2026-05-09 18:18:00,671.929,669.394,699.003,80.231,87.002,440.535,89.464,24.432,1.11784,1.549,0.0
2026-05-09 18:19:00,672.006,669.387,699.003,81.334,85.424,441.453,89.49,24.038,1.08455,2.383,0.0
2026-05-09 18:20:00,672.044,669.373,699.004,79.459,83.464,438.914,89.565,23.544,1.0409,1.192,0.0
2026-05-09 18:21:00,672.086,669.356,699.004,83.4,87.19,441.206,89.573,23.629,1.10062,1.936,0.0
2026-05-09 18:22:00,672.125,669.348,699.005,82.59,88.789,438.425,89.598,23.501,1.12052,1.453,0.0
2026-05-09 18:23:00,672.129,669.331,699.005,81.343,88.703,440.425,89.683,24.124,1.13683,2.027,0.0
2026-05-09 18:24:00,672.15,669.328,699.005,81.46,86.663,441.496,89.646,22.801,1.09778,2.665,0.0
2026-05-09 18:25:00,672.169,669.322,699.006,83.385,89.634,441.588,89.719,23.838,1.15252,2.832,0.0
2026-05-09 18:26:00,672.148,669.312,699.006,79.959,84.682,437.649,89.732,23.696,1.07267,0.0,0.0
2026-05-09 18:27:00,672.158,669.296,699.007,78.194,84.143,439.117,89.781,23.482,1.06685,1.846,0.0
2026-05-09 18:28:00,672.197,669.3,699.007,81.546,90.938,436.738,89.898,22.652,1.16251,1.246,0.0
2026-05-09 18:29:00,672.22,669.305,699.008,81.497,86.442,442.405,89.908,23.185,1.10112,1.51,0.0
2026-05-09 18:30:00,672.238,669.301,699.009,81.907,87.779,439.537,89.911,22.909,1.11491,2.527,0.0
2026-05-09 18:31:00,672.273,669.303,699.009,81.569,88.862,438.081,89.871,22.677,1.12527,2.277,0.0
2026-05-09 18:32:00,672.316,669.3,699.01,81.777,91.686,438.593,89.866,23.527,1.1593,2.261,0.0
2026-05-09 18:33:00,672.3,669.306,699.01,78.779,84.722,438.774,89.832,23.465,1.0707,2.448,0.0
2026-05-09 18:34:00,672.337,669.308,699.011,82.726,90.852,437.913,89.862,23.012,1.1372,2.798,0.0
2026-05-09 18:35:00,672.356,669.318,699.012,81.863,87.387,440.703,89.868,22.539,1.13551,1.631,0.0
2026-05-09 18:36:00,672.35,669.32,699.012,80.564,85.246,440.089,89.811,23.642,1.09228,3.579,0.0
2026-05-09 18:37:00,672.39,669.337,699.013,81.106,88.098,437.837,89.817,23.06,1.13833,0.804,0.0
2026-05-09 18:38:00,672.398,669.353,699.014,79.101,86.43,437.838,89.919,23.336,1.08273,1.296,0.0
2026-05-09 18:39:00,672.435,669.35,699.014,81.613,86.379,437.021,89.976,23.352,1.08277,1.855,0.0
2026-05-09 18:40:00,672.455,669.37,699.015,81.296,87.016,438.035,89.994,22.646,1.09728,2.589,0.0
2026-05-09 18:41:00,672.488,669.39,699.016,80.255,91.435,434.534,89.999,23.349,1.13268,3.163,0.0
2026-05-09 18:42:00,672.552,669.413,699.017,80.098,87.268,439.232,90.005,23.426,1.09086,2.435,0.0
2026-05-09 18:43:00,672.59,669.42,699.018,79.782,88.02,437.736,90.0,22.669,1.11756,3.302,0.0
2026-05-09 18:44:00,672.605,669.425,699.018,78.803,85.971,440.898,90.053,22.915,1.12204,3.453,0.0
2026-05-09 18:45:00,672.649,669.441,699.019,79.944,86.5,438.904,90.079,23.263,1.10224,1.144,0.0
2026-05-09 18:46:00,672.667,669.468,699.02,81.353,87.873,441.29,90.093,22.748,1.11125,3.027,0.0
2026-05-09 18:47:00,672.706,669.481,699.021,79.761,86.241,437.694,90.096,22.685,1.09796,2.622,0.0
2026-05-09 18:48:00,672.747,669.496,699.022,79.882,88.474,441.063,90.113,23.407,1.11912,0.898,0.0
2026-05-09 18:49:00,672.785,669.512,699.023,81.081,89.116,436.747,90.239,22.673,1.12423,1.251,0.0
2026-05-09 18:50:00,672.848,669.532,699.024,82.001,88.51,438.107,90.267,22.888,1.12137,2.753,0.0
2026-05-09 18:51:00,672.856,669.558,699.025,79.559,89.828,438.847,90.236,22.146,1.13696,2.544,0.0
2026-05-09 18:52:00,672.924,669.579,699.026,80.809,85.815,437.717,90.235,22.659,1.07703,2.829,0.0
2026-05-09 18:53:00,672.958,669.605,699.027,80.092,87.031,441.386,90.186,23.087,1.09391,2.195,0.0
2026-05-09 18:54:00,672.973,669.616,699.028,79.841,86.069,436.52,90.188,23.23,1.08012,1.769,0.0
2026-05-09 18:55:00,673.03,669.649,699.029,80.226,86.599,439.349,90.257,22.719,1.10767,1.54,0.0
2026-05-09 18:56:00,673.023,669.677,699.03,77.018,82.959,438.197,90.265,23.329,1.03458,2.964,0.0
2026-05-09 18:57:00,673.061,669.704,699.031,78.741,87.215,437.358,90.33,23.176,1.08339,1.843,0.0
2026-05-09 18:58:00,673.12,669.733,699.032,79.919,87.867,437.121,90.33,22.605,1.08375,0.35,0.0
2026-05-09 18:59:00,673.082,669.758,699.033,77.514,84.084,439.114,90.339,23.154,1.06122,2.61,0.0
2026-05-09 19:00:00,673.114,669.773,699.034,80.399,87.596,431.734,90.306,22.516,1.09299,3.819,0.0
2026-05-09 19:01:00,673.145,669.797,699.035,78.489,88.042,441.09,90.325,22.129,1.11872,1.909,0.0
2026-05-09 19:02:00,673.177,669.824,699.036,79.458,87.758,436.197,90.321,22.37,1.08666,3.075,0.0
2026-05-09 19:03:00,673.182,669.852,699.038,77.244,82.5,438.001,90.326,22.896,1.05405,2.31,0.0
2026-05-09 19:04:00,673.238,669.874,699.039,80.201,86.756,438.329,90.392,22.419,1.09195,0.719,0.0
2026-05-09 19:05:00,673.235,669.895,699.04,78.496,83.083,437.425,90.411,22.146,1.03512,2.933,0.0
2026-05-09 19:06:00,673.242,669.927,699.041,80.292,87.641,436.684,90.544,22.326,1.09999,2.397,0.0
2026-05-09 19:07:00,673.277,669.943,699.042,82.146,87.632,436.975,90.65,22.724,1.08889,1.416,0.0
2026-05-09 19:08:00,673.245,669.97,699.044,78.419,86.247,433.639,90.64,22.837,1.09102,2.292,0.0
